proj_id,group_id,title,cat
1031362162,5407,水污染評核總量管理計畫(另開新視窗),01
1030646305,5407,103年臺北市水污染源稽查計畫(另開新視窗),01
1033247680,5407,103年度嘉義市流域污染總量管理及污染削減計畫(另開新視窗),01
1030685863,5407,103年嘉義縣水質效益管控暨河海污染源稽查管制計畫(另開新視窗),01
1030011317,5407,103年度「臺北市民眾參與水環境巡守推動計畫」(另開新視窗),01
1030611618,5407,103年苗栗縣河川流域污染總量管理及點源污染削減計畫(另開新視窗),01
1030864430,5407,非點源污染削減管理及水庫優養化控制策略推動專案工作計畫(另開新視窗),01
1031242339,5407,103年度基隆市推動營造綠色港口環境評估及海洋污染稽查管制計畫(另開新視窗),01
1031639831,5407,應用衛星遙測於廣域水體與緊急事件監控計畫(另開新視窗),01
1030120153,5407,103年度基隆市河川、海洋、飲用水及地下水污染管制計畫(另開新視窗),01
1030979908,5407,103年度北區水體污染事件緊急應變民間機構協力處理計畫(另開新視窗),01
1033979193,5407,事業廢水檢測申報許可管理及資料庫維護管理計畫(另開新視窗),01
1031351651,5407,重點河川污染整治策略評估與行動整合計畫(另開新視窗),01
1030696677,5407,水環境家園守望襄助保育計畫(另開新視窗),01
1030340814,5407,103年度雲林縣海洋稽查管制計畫(另開新視窗),01
1080239178,5405,排放管道及周界中環亞乙基硫脲等 有害空氣污染物調查技術開發(另開新視窗),02
1080432874,5405,事業定檢申報檢測作業品保稽核專案計畫(另開新視窗),02
1080128338,5405,108年機動車輛污染檢驗機構查核計畫(另開新視窗),02
1081990808,5405,108年「排放管道中粒狀污染物檢測技術評鑑績效評估計畫」(另開新視窗),02
1081691896,5405,排放管道及周界中氯丁二烯等有機空氣污染物調查技術開發(另開新視窗),02
1070025803,5405,107年度彰化縣移動污染源稽查管制計畫(另開新視窗),02
1070743497,5405,107年度港區空氣污染物變化趨勢調查及船舶油品管制暨港區貨櫃跨載機具加裝濾煙器評估調查計畫(另開新視窗),02
1070000249,5405,107年高雄市推動溫室氣體管制執行方案與強化低碳永續家園運作體系計畫(另開新視窗),02
1070339968,5405,南投縣107年度 PM2.5污染源鑑別及來源推估計畫(另開新視窗),02
1071258732,5405,107年度嘉義市推動室內空氣品質維護管理宣導計畫(另開新視窗),02
1071038842,5405,監測儀器性能比對作業及數據分析專案計畫(另開新視窗),02
1070628680,5405,107年度宜蘭縣柴油車污染管制及排煙動力計操作檢測計畫(另開新視窗),02
1070344975,5405,107年度宜蘭縣空氣品質改善維護暨環境監測計畫(另開新視窗),02
1072816153,5405,107年度宜蘭縣露天燃燒及餐飲業臭異味暨逸散污染源減量改善管制計畫(另開新視窗),02
1070277099,5405,107年度宜蘭縣營建工程污染管制及空污費徵收計畫(另開新視窗),02
1071722200,5405,107年宜蘭縣移動污染源稽查管制及機車排氣定期檢驗服務管理計畫(另開新視窗),02
1070744143,5405,106年暨107年度宜蘭縣老舊柴油大型車汰除與加裝濾煙器補助審查計畫(另開新視窗),02
1071156641,5405,107年臺中市后里區、西屯區、大雅區及港區空氣污染物健康風險調查計畫(另開新視窗),02
1074373102,5405,107年度基隆市室內空氣品質管理計畫(另開新視窗),02
1070023136,5405,環境感測資料中心維運及功能擴充計畫(另開新視窗),02
1071075581,5405,新世代空氣品質監測系統確效建構計畫(另開新視窗),02
1070242176,5405,107~109年細懸浮微粒(PM2.5)手動監測(南區)專案工作計畫期末報告(另開新視窗),02
1071600967,5405,107年~109年細懸浮微粒(PM2.5)手動監測品保查核專案 工作計畫(另開新視窗),02
1070333707,5405,107-108年鹿林山與偏遠離島背景測站國際合作及操 作維護專案計畫(另開新視窗),02
1070988352,5405,107年度金門縣在線式(online)儀器檢測PM2.5成分及貢獻來源計畫(另開新視窗),02
1071273060,5405,107年度金門縣固定污染源許可管制及餐飲業污染輔導改善計畫(另開新視窗),02
1071306859,5405,金門縣107年度移動污染源稽查管制計畫(另開新視窗),02
1070838299,5405,107年度金門縣空氣品質管理計畫(另開新視窗),02
1070330451,5405,107至108年度光化學評估監測站操作品保例行性計畫(另開新視窗),02
1073550689,5405,空氣能見度監測規劃及應用服務(另開新視窗),02
1071228501,5405,107年度澎湖縣移動污染源稽查管制計畫(另開新視窗),02
1073563315,5405,107年度基隆市推廣低碳生活暨節能綠化補助行動計畫(另開新視窗),02
1070532311,5405,移動污染源排放總量推估及管制措施研擬專案工作計畫(另開新視窗),02
1070787059,5405,107年度臺北市加強移動性汙染源-機車排放空氣汙染物稽查管制計畫(另開新視窗),02
1070130162,5405,107年度臺北市品質維護區移動汙染源稽查能量提升計畫(另開新視窗),02
1070032469,5405,107年度南投縣柴油車排煙檢測暨停車怠速管理計畫(另開新視窗),02
1070031255,5405,屏東縣垃圾車加裝置濾煙器示範運行- 後續維護計畫(第二年)(另開新視窗),02
1070128051,5405,107年度南投縣推動溫室氣體管制執行方案與強化低碳永續家園運作體系計畫(另開新視窗),02
1071173873,5405,107年度南投縣減少露天燃燒宣導管制計畫(另開新視窗),02
1071527884,5405,107年度南投縣農工異味及餐飲油煙管制計畫(另開新視窗),02
1071650030,5405,107南投縣室內空氣品質管理計畫(另開新視窗),02
1070044388,5405,溫室氣體減量專案管理制度檢討與成效影響評估專案計畫(另開新視窗),02
1070718319,5405,107年度屏東縣空品不良季節空氣污染成因分析計畫(另開新視窗),02
1070303195,5405,107年度南投縣工業區空氣污染物調查管制與緊急應變計畫(另開新視窗),02
1070061499,5405,107年度南投縣空氣品質管理計畫(另開新視窗),02
1070905128,5405,107年度「臺北市機車排氣檢驗站查核管理暨定檢通知計畫」報告(另開新視窗),02
1071713577,5405,空氣品質數據蒐集、處理及整合強化計畫(另開新視窗),02
1070740912,5405,107年度空氣污染綜合防制及應變計畫(另開新視窗),02
1070065901,5405,107年度雲林縣細懸浮微粒(PM2.5)預警應變及管制成效評估計畫(另開新視窗),02
1070679066,5405,氫氟碳化物減量管理與政策研擬 推動專案工作計畫(另開新視窗),02
1051046636,5415,105年度推動建構資源回收站工作計畫(另開新視窗),05
1052192189,5415,105年度資源回收形象改造工作暨查核工作計畫(另開新視窗),05
1050639659,5415,105年度資源回收宣導計畫(另開新視窗),05
1050997795,5415,105年度輔導全國執行機關加強辦理資源回收專案工作計畫(另開新視窗),05
1051657871,5415,南投縣105年度偏遠地區資源回收精進計畫(另開新視窗),05
1051795544,5415,我國廢棄物處理設施溫室氣體排放盤查暨減碳效益計畫(另開新視窗),05
1050611809,5415,105年度嘉義縣垃圾焚化底渣再利用計畫(另開新視窗),05
1052452848,5415,105年故宮南院資源回收形象改造與鄒族部落回收夢想起飛計畫(另開新視窗),05
1051525158,5415,105年度嘉義縣垃圾減量資源回收暨宣導計畫(另開新視窗),05
1050037560,5415,105年度嘉義縣鹿草垃圾焚化廠協助監督操作管理廠商及監督灰渣最終處置、使用流向技術服務計畫(另開新視窗),05
1054240911,5415,自廢棄螢光粉回收稀土元素開發高值化可見光催化劑並製作光催化地磚(2年之第1年)(另開新視窗),05
1050333140,5415,105年度有「原」做回收-臺東縣資源回收精進宣導工作計畫(另開新視窗),05
1050644082,5415,南投縣105年度資源回收工作計畫(另開新視窗),05
1051864200,5415,105年度臺北市資源回收責任業者及販賣業者管理重點巡查取締工作計畫(另開新視窗),05
1050577856,5415,臺中市辦理ㄧ般廢棄物源頭減量、責任及販賣業者管理計畫(另開新視窗),05
1050703331,5415,有機廢棄物產製再生潔淨能源效能評估計畫(另開新視窗),05
1050206532,5415,105年度雲林縣公有一般廢棄物衛生掩埋場營運管理(含已復育場)、監測及督導計畫(另開新視窗),05
1051743811,5415,105年度雲林縣資源回收稽查管制及宣導計畫(另開新視窗),05
1050638331,5415,105年度雲林縣廢棄物處理、再利用業空氣污染輔導暨管制計畫(另開新視窗),05
1053892889,5415,105年度桃園空氣污染防制暨產業環保技術服務計畫(另開新視窗),05
1050862924,5415,105年度臺北市推動機關學校資源回收工作計畫(另開新視窗),05
1050270497,5415,105年度臺北市推動資源回收形象改造暨物業管理工作計畫(另開新視窗),05
1051499477,5415,105年「一般廢棄物資源回收宣導工作及源頭減量推動計畫」(另開新視窗),05
1051365138,5415,105年度臺北市執行已登記責任業者營業量查核專案計畫(另開新視窗),05
1051451554,5415,彰化縣資源回收、廚餘及綠色消費綜合管理計畫(105年)(另開新視窗),05
1050013454,5415,105年全國資源回收車形象設計暨贈車儀式活動專案工作計畫(另開新視窗),05
1051430834,5415,105年度臺中市辦理資源回收宣導及巡檢計畫(另開新視窗),05
1050385113,5415,105年雲林縣農村〔拾器〕時代資源回收豐收計畫(另開新視窗),05
1050790290,5415,105年廢機動車輛源頭減量分析規劃專案工作計畫(另開新視窗),05
1051010394,5415,105年度廢乾電池及廢照明光源回收處理體系調查分析暨執行成效評估專案工作計畫(另開新視窗),05
1050939740,5415,廢鉛蓄電池回收處理體系調查分析暨費率檢討評估專案工作計畫(另開新視窗),05
1052238017,5415,廢電子電器及資訊物品回收處理技術提升暨認證作業模式改善專案工作計畫(另開新視窗),05
1050004986,5415,105年度應回收廢棄物稽核認證制度精進 及稽核認證團體監督查核評鑑專案工作計畫(另開新視窗),05
1050502877,5415,評估電子電器及資訊物品之潛在金屬物料及回收管理體系輔導計畫(另開新視窗),05
1050577370,5415,廢容器課費與回收處理管理專案工作計畫(另開新視窗),05
1051774781,5415,辦理底渣資源化產品查核及檢測方法評估專案工作計畫(另開新視窗),05
1050367711,5415,澎湖縣105 年度漁港清新資源回收計畫(另開新視窗),05
1050389258,5415,104、105年照明光源及乾電池類未登記責任業者查核專案工作計畫(另開新視窗),05
1050942918,5415,提升一般廢棄物申報管理專案工作計畫(另開新視窗),05
1050393648,5415,105年一般廢棄物減量規劃與推動專案工作計畫(另開新視窗),05
1050330149,5415,應用智慧追蹤器技術於事業廢棄物流向管理計畫(另開新視窗),05
1050119096,5415,永續物料管理指標檢討與環境衝擊估算及資料庫功能提升專案工作計畫(另開新視窗),05
1051816176,5415,環境保護許可系統、事業廢棄物申報管理系統及清運機具監控系統管理專案計畫(另開新視窗),05
1051134768,5415,一般廢棄物資源回收管理專案工作計畫(另開新視窗),05
1052324834,5415,巴塞爾公約參與及境外處理機構參訪計畫(另開新視窗),05
1050751210,5415,健全事業廢棄物再利用管理計畫(另開新視窗),05
1051503212,5415,廢棄物資源化產物用途及去化管理策略評估規劃專案工作計畫(另開新視窗),05
1050746739,5415,105年度事業廢棄物0800諮詢服務及資訊設備維護計畫(另開新視窗),05
1050360200,5415,事業廢棄物輸入管理檢討計畫(另開新視窗),05
1050024639,5415,廢棄物管理法規檢討研析計畫(另開新視窗),05
A000000347964,5409,責任業者稽查相關法務作業計畫(另開新視窗),15
A000000347953,5409,落葉枯枝快速「免堆」技術及設備之研究開發(另開新視窗),15
A000000344609,5409,新增及新設責任業者清查暨登記申報繳費輔導管理作業計畫(另開新視窗),15
A000000347952,5409,電木複合材料技術及設備之開發(另開新視窗),15
A000000358919,5409,台東縣營建工程污染管制計畫(另開新視窗),15
A000000344607,5409,93年度「科技計畫規劃管理及光碟製作」(另開新視窗),15
A000000341105,5409,奈米技術於環保領域之應用計畫(另開新視窗),15
A000000341193,5409,廚餘高溫生物醱酵及養殖藻魚之綠色產業技術開發計畫(另開新視窗),15
A000000341224,5409,災後環境汙染防治計劃及其實施機制之探討(另開新視窗),15
A000000341158,5409,台灣地區環境風險地圖建置規劃計畫(另開新視窗),15
A000000341076,5409,參與亞太經濟合作（APEC）海洋資源保育工作小組(另開新視窗),15
A000000341178,5409,環工技師簽證案件查核及資料庫加值程式開發維護專案工作計畫(另開新視窗),15
A000000341177,5409,甲基第三丁基醚暴露風險評析(第二年)(另開新視窗),15
A000000341132,5409,發行英文環保政策月刊專案工作計畫(另開新視窗),15
A000000344585,5409,九十三年度移動污染源稽查管制計畫(另開新視窗),15
A000000358849,5409,營建工程污染管制計畫(另開新視窗),15
A000000344586,5409,台中市機車定檢站品質查核管理計畫(另開新視窗),15
A000000341089,5409,從銀/氧化鋁(Ag/Al2O3)複合材料中分離銀金屬—高溫電漿熔融技術之開發研究(另開新視窗),15
A000000341100,5409,九十三年環保罰款催繳管理系統功能提升暨維護管理(另開新視窗),15
A000000341149,5409,國家環境保護計畫修正專案工作計畫(另開新視窗),15
A000000341141,5409,奈米溶液型二氧化鈦光觸媒披覆技術開發與應用(另開新視窗),15
A000000341109,5409,臺中縣逸散性面源清查及污染減量管制計畫(另開新視窗),15
A000000341086,5409,推動環保科技創新育成中心(另開新視窗),15
A000000350454,5409,運用分子生物技術提升厭氧好氧薄膜濾離生物反應器(MBR)之生物分解功能(另開新視窗),15
A000000341071,5409,九十三年度環保施政意向調查(另開新視窗),15
A000000321072,5409,奈米技術於環保領域之應用計畫(另開新視窗),15
A000000334943,5409,九十二年度公告指定機動車輛、輪胎、鉛蓄電池、潤滑油及乾電池類責任業者營業(進口)量相關帳籍憑證查核計畫(另開新視窗),15
PBWSQDFVZL,5409,92年臺中縣營建工程污染管制計畫(另開新視窗),15
SCOIPWQDFX,5409,92臺中縣固定污染源管制計畫(另開新視窗),15
UVNAIYMCZF,5409,臺中縣九十二年度移動性污染源稽查管制(另開新視窗),15
A000000359232,5409,桃園縣產業環保技術服務計畫(另開新視窗),15
A000000359208,5409,92年屏東砂石場清查列管計畫(另開新視窗),15
A000000359234,5409,新竹市轄區公民營清除處理機構分級評鑑作業(另開新視窗),15
A000000359254,5409,93年新竹縣監督辦理掩埋場資源物質進場管制措施計畫(另開新視窗),15
A000000358255,5409,92年台南市揮發性有機物污染行業法規符合度查核及污染量調查計畫(另開新視窗),15
A000000358347,5409,92年嘉義縣移動性污染源(另開新視窗),15
A000000358251,5409,92年雲林縣執行許可登記及建檔管理計畫(另開新視窗),15
A000000358346,5409,九十二年度嘉義縣營建工地污染管制計畫(另開新視窗),15
A000000341050,5409,臺中縣酸性沉降物之調查研究（第二年）計畫(另開新視窗),15
A000000341062,5409,九十二年台中市營建工程污染管制計畫(另開新視窗),15
A000000341046,5409,移動性污染源稽查管制計畫(另開新視窗),15
A000000341051,5409,臺中縣營建工程污染管制計畫(另開新視窗),15
A000000341043,5409,台中縣懸浮微粒特性及其污染來源之調查計畫(另開新視窗),15
A000000341007,5409,九十二年度基隆市營建工程污染管制計畫(另開新視窗),15
A000000341037,5409,台南縣營建工地污染管制計畫(另開新視窗),15
A000000341048,5409,臺中縣固定污染源污染管制計畫(另開新視窗),15
A000000341057,5409,92移動污染源稽查管制計畫(另開新視窗),15
A000000340167,5409,「揮發性有機物及台南科學工業園區污染管制計畫」(另開新視窗),15
A000000334956,5409,科技計畫成果光碟製作及發表評鑑專案工作計畫(另開新視窗),15
A000000334933,5409,九十二年度公告指定電子電器、資訊物品、照明光源及乾電池責任業者營業（進口）量相關帳籍憑證查核計畫（含展延現場查核１２３家）(另開新視窗),15
1034972049,5405,逸散性粒狀污染物減量及查核計畫(另開新視窗),02
1032200274,5405,移動污染源排放總量推估、管制成效研析與地方執行成效考評(另開新視窗),02
1032161886,5405,整合及考評地方政府執行空氣污染防制成效專案工作計畫(另開新視窗),02
1033064941,5405,103年度連江縣空氣品質改善維護計畫-污染源管制計畫(另開新視窗),02
1030960775,5405,103年度連江縣空氣品質改善維護計畫-移動式定檢站服務暨移動污染源管制計畫(另開新視窗),02
1036079747,5405,執行機車排氣定期檢驗補助及定檢站品質管理專案工作計畫(另開新視窗),02
1037051301,5405,彰化大城鄉示範社區低碳輔導與環境教育推動專案工作計畫(另開新視窗),02
1031617562,5405,103年金門縣低碳載具與低碳生活營造及宣導行銷計畫(另開新視窗),02
1031992241,5405,103年嘉義縣低碳永續家園運作及成效管考計畫(另開新視窗),02
1030283369,5405,103年度雲林縣濁水溪河川揚塵防制及改善推動計畫(另開新視窗),02
1030473594,5405,新竹市非企業契約用電戶、社區節能減碳輔導服務及區域碳盤查行動專案計畫(另開新視窗),02
1030339130,5405,103年度雲林縣「強化商圈、市集、夜市資源回收與垃圾減量」行動項目專案計畫(另開新視窗),02
1030697681,5405,103年度嘉義市大氣中細懸浮微粒濃度特性分析計畫(另開新視窗),02
1031224364,5405,執行汽油引擎汽車新車型審驗、新車抽驗、使用中汽車召回改正調查測試與相關措施研訂(另開新視窗),02
1030188922,5405,103年桃園縣低碳永續家園運作及成效管考計畫(另開新視窗),02
1036989486,5405,執行柴油引擎汽車新車型審驗、新車抽驗及使用中車輛召回改正調查測試(另開新視窗),02
1030278114,5405,103年度屏東縣柴油車檢測計畫(另開新視窗),02
1038568767,5405,低污染車輛補助審查專案工作計畫(另開新視窗),02
1038657504,5405,103年度臺東縣柴油車排煙檢測及油品檢測計畫(另開新視窗),02
1037455745,5405,宜蘭縣103年度露天燃燒及餐飲業臭異味污染等高陳情事件暨逸散污染源減量改善管制計畫(另開新視窗),02
1031561257,5405,103年度臺南市空氣品質考核及管理計畫(另開新視窗),02
1039214735,5405,進口汽車空氣污染物及噪音驗證核章作業暨新車污染管制資料庫整合(另開新視窗),02
1039485956,5405,執行液化石油氣氣價補助及查核(另開新視窗),02
1030612685,5405,103年宜蘭縣移動污染源稽查管制及機車排氣定期檢驗服務管理計畫(另開新視窗),02
1032038159,5405,103年度加強街道揚塵洗掃作業暨規劃管理計畫-規劃與管理(另開新視窗),02
1030268622,5405,屏東縣移動污染源稽查管制計畫-機車排氣檢測暨宣導活動計畫(另開新視窗),02
1030439755,5405,103年度嘉義縣移動機車污染稽查管制暨定檢站輔導管理計畫(另開新視窗),02
1031452682,5405,宜蘭縣103年度固定污染源許可及稽查管制暨自動連續監測設施功能查核及維護計畫(另開新視窗),02
1031507800,5405,103年度新竹縣揮發性有機物稽查管制計畫(另開新視窗),02
1031958562,5405,103年度臺南市柴油車動力計排煙檢測計畫(另開新視窗),02
1033016785,5405,103年度宜蘭縣柴油車污染管制及排煙動力計操作檢測計畫(另開新視窗),02
1030820496,5405,103年度花蓮縣營建工程稽查管制計畫(另開新視窗),02
1030875890,5405,金門縣103年度「固定污染源許可管制及餐飲業污染輔導改善計畫」(另開新視窗),02
1033123363,5405,１０３年度彰化縣細懸浮微粒(ＰＭ２.５)來源分析及管制計畫(另開新視窗),02
1031274895,5405,103年「臺中市空氣品質資訊服務及中部科學工業園區空氣污染物稽查管制計畫」(另開新視窗),02
1030112555,5405,103年臺中市特定污染源暨室內空氣品質稽查管制計畫(另開新視窗),02
1030235366,5405,臺灣空氣品質決策支援系統建置(另開新視窗),02
1030912640,5405,103年度空氣品質管理發展計畫(另開新視窗),02
1038441250,5405,103年空品淨化區巡查管理及裸露地調查改善計畫(另開新視窗),02
1035236040,5405,103年度「氣候變遷調適專案計畫」(另開新視窗),02
1035088733,5405,加強高異味風險潛勢污染改善工作計畫(另開新視窗),02
1035559163,5405,辦理民眾檢舉高污染車輛管理暨移動污染源資料庫整合管理專案工作計畫(另開新視窗),02
1034175638,5405,103年花蓮縣固定污染源稽查管制計畫(另開新視窗),02
1030959905,5405,103年臺中市移動污染源稽查暨停車怠速管制計畫(另開新視窗),02
1032580309,5405,103年「臺中市機車排氣檢驗站管理計畫」(另開新視窗),02
1031064018,5405,103年度花蓮縣逸散污染源稽查管制計畫(另開新視窗),02
1030314642,5405,103年屏東縣營建工程污染管理發展計畫(另開新視窗),02
1031047215,5405,103年度花蓮縣空氣品質淨化區暨空氣品質監測、CEMS監督查核維護管理計畫(另開新視窗),02
1032808724,5405,103宜蘭縣低碳永續家園運作及成效管考計畫(另開新視窗),02
1030739723,5405,103年度彰化縣空氣陳情案件稽查管制計畫(另開新視窗),02
1040815475,5405,104年金門縣低碳永續家園運作及成效管考計畫(另開新視窗),02
1041076814,5405,104年度苗栗縣特定污染源細懸浮微粒(PM2.5)調查及管制策略研擬計畫(另開新視窗),02
1041268243,5405,104年度「屏南工業區污染巡稽查及減量輔導計畫」(另開新視窗),02
1042851878,5405,104年度新竹縣移動污染源管制計畫(另開新視窗),02
1041896676,5405,空氣品質淨化區調查評估暨後續追蹤考核專案工作計畫(另開新視窗),02
1040318114,5405,104年桃園市低碳永續家園運作及成效管考計畫(另開新視窗),02
1040035053,5405,臺東縣104年度固定污染源稽查管制計畫(另開新視窗),02
1040037407,5405,104年臺中市固定污染源檢測計畫(另開新視窗),02
1040486288,5405,辦理都會區空氣中細懸浮微粒即時化學成分調查計畫(另開新視窗),02
1041391269,5405,104年度「嘉義市逸散污染源稽查管制計畫暨空氣污染夜間陳情案件處理計畫」(另開新視窗),02
1041058113,5405,臺灣中部街塵及河床沙塵特徵元素指標及來源鑑識技術建立(另開新視窗),02
1041347052,5405,104年度嘉義市推動室內空氣品質維護管理宣導計畫(另開新視窗),02
1041611693,5405,104年度嘉義市柴油車空氣污染管制及機動車輛停車怠速熄火稽查計畫(另開新視窗),02
1040979885,5405,緊急應變移動實驗室整合技術開發(另開新視窗),02
1040998645,5405,104年度污染源管制及專案列管稽查計畫樣品委託檢測工作(開口契約)(另開新視窗),02
1040151360,5405,104年臺中市細懸浮微粒(PM2.5)管制計畫(另開新視窗),02
1040831761,5405,104年度嘉義市加強街道揚塵洗掃街計畫(另開新視窗),02
1042274334,5405,104年度「嘉義市固定污染源許可稽查管制及空污費催補繳查核計畫」(另開新視窗),02
1040542125,5405,104年機動車輛污染檢驗機構查核計畫(另開新視窗),02
1040792524,5405,104年度「屏東縣室內空氣品質稽巡查管理計畫」(另開新視窗),02
1040149978,5405,104年度嘉義市移動污染源管制及低污染車輛推廣計畫(另開新視窗),02
1042474279,5405,六輕石化工業區之揮發性有機物(VOCs)排放量監(檢)測計畫(另開新視窗),02
1040636806,5405,104年度「嘉義市民俗活動、餐飲業及露天燃燒空氣污染稽查管制計畫」(另開新視窗),02
1042125450,5405,「台灣大氣及煙道排氣中細懸浮微粒戴奧辛排放特徵及應用正矩陣因子模式進行污染來源解析研究」專案工作計畫(另開新視窗),02
1041631537,5405,推動石化產業空氣污染減量及管理策略研究計畫(另開新視窗),02
1043744211,5405,金門縣104年度固定污染源許可管制及餐飲業輔導改善計畫(另開新視窗),02
1041848703,5405,金門縣104年度逸散污染源稽查管制計畫(另開新視窗),02
1042257874,5405,固定污染源許可、空污費、工業區稽查管制及總量管制先期作業計畫(另開新視窗),02
1040913948,5405,104年度嘉義市空氣品質考核及管理計畫(另開新視窗),02
1032043094,5405,103年度臺南市加強街道揚塵洗掃計畫(另開新視窗),02
1030630132,5405,宜蘭縣103年度空氣品質經營維護管理暨細懸浮微粒(PM2.5)高濃度區域空氣品質監測調查與成因分析計畫(另開新視窗),02
1030737967,5405,103年高雄市臨海工業區鄰近區域居民健康風險評估計畫(另開新視窗),02
1032318581,5405,南投縣104 年度 PM 2.5貢獻源鑑別及來源推估計畫(另開新視窗),02
1030206521,5405,南投縣PM2.5貢獻源鑑別及來源推估計畫(另開新視窗),02
1030996650,5405,103~104年空氣品質綜合管理計畫(另開新視窗),02
1030576559,5405,103-104年度高雄市加強街道揚塵洗街計畫(另開新視窗),02
1031610887,5405,103-104年高雄市室內空品暨餐飲業輔導計畫(另開新視窗),02
1031670618,5405,103~104年度機車排氣檢驗站稽查管理計畫(另開新視窗),02
1030334301,5405,103~104年港區污染減量暨綠色運輸推動計畫(另開新視窗),02
1031360164,5405,103-104年高雄巿逸散性污染源稽查管制計畫(另開新視窗),02
1030862310,5405,103-104年高雄市營建工程空氣污染防制費徵收查核及巡查管制計畫(另開新視窗),02
1030156556,5405,103~104年固定污染源許可管制計畫(另開新視窗),02
1030932599,5405,103~104年度機車路邊攔檢暨稽查管理計畫(另開新視窗),02
1030543082,5405,雲林縣細懸浮微粒(PM2.5)污染來源調查分析暨空品預警應變計畫(另開新視窗),02
1030303458,5405,桃煉廠周界大氣臭異味物質監測計畫(另開新視窗),02
1030141054 ,5405,103年度雲林縣濁水溪河川生態綠廊細部規劃(另開新視窗),02
1037660020,5405,使用中柴油車污染調查及保檢制度推動專案工作計畫(另開新視窗),02
1031795906,5405,宜蘭縣103年度室內空氣品質輔導管制計畫(另開新視窗),02
1031025828,5405,103-104年揮發性有機物稽查管制計畫(另開新視窗),02
1030390774,5405,103 年烏溪及濁水溪河川揚塵防制及改善推動暨環境清理計畫(另開新視窗),02
1091399185,5454,109年度空污感測器數據分析與數據品質提升計畫(另開新視窗),09
1091215163,5454,109年度跨部會化學物質資訊服務平台(化學雲)應用計畫(另開新視窗),09
1090171699,5454,109年度固定污染源系統與環境檢測機構管理資訊系統數據品質提升計畫(另開新視窗),09
1092087203,5454,109年環境污染執法管理系統群功能提升工作計畫(另開新視窗),09
1092090144,5454,109年「天然災害資訊管理維運計畫」(另開新視窗),09
1091365976,5454,產品碳足跡資訊揭露與發展雲端審查標示制度專案工作計畫(另開新視窗),09
1082245259,5454,108-110年度環保專案成果報告資訊系統維護暨功能擴充專案工作計畫(另開新視窗),09
1081086581,5454,108、109年資源回收業務資訊系統維運管理與整合(另開新視窗),09
1080520057,5454,建置臺灣空氣品質模式數據平台(另開新視窗),09
1081186494,5454,108-109 年環境物聯網輔助應用管理系統建置計畫(另開新視窗),09
1080839475,5454,108-109年空氣品質監測站數據收集處理系統維護及功能強化計畫(另開新視窗),09
1080792352,5454,108-109年環境物聯網-智慧化測站管理計畫(另開新視窗),09
1080003520,5454,智慧化檢測數據管理系統評析、調修與維護(另開新視窗),09
1080883747,5454,108年度連江縣污染源管制計畫(另開新視窗),09
1082108756,5454,108年環境污染執法管理系統群功能提升工作計畫(另開新視窗),09
1080120727,5454,「108-109年原始數據共享倉儲系統功能擴充與推廣計畫」委辦案(另開新視窗),09
1080587550,5454,108-109年度環境雲整合平臺功能擴增及維運案(另開新視窗),09
1080125574,5454,108年度清潔車即時衛星定位便民查詢及管理系統計畫(另開新視窗),09
1083651159,5454,108年度雲林縣空氣污染管制資訊整合計畫(另開新視窗),09
1080463252,5454,特殊性工業區空氣品質分析與資料維護(另開新視窗),09
1080177927,5454,108年空氣品質數據蒐集處理及整合強化計畫(另開新視窗),09
1080622568,5454,108年「天然災害環境復原管理計畫」(另開新視窗),09
1081190952,5454,全國地面水體垃圾攔除管理清除計畫(另開新視窗),09
1082080217,5454,108年圖資整合應用系統維運與功能強化計畫(另開新視窗),09
1080216866,5454,108年共用地理資料維護管理及協作功能強化計畫(另開新視窗),09
1080705486,5454,108年環境感測數據分析暨展示服務擴充暨維護計畫(另開新視窗),09
1081225717,5454,建置環境污染源鑑識資訊系統(3/4)計畫(另開新視窗),09
1080379485,5454,108年環境感測資料中心維運與功能強化計畫(另開新視窗),09
1082537219,5454,107-108年度綠色生活網絡經營暨環保產品輔導第2年(2年計畫)專案工作計畫(另開新視窗),09
1081644677,5454,107年度產品碳足跡資訊揭露服務專案工作計畫(另開新視窗),09
1070023136,5454,環境感測資料中心維運及功能擴充計畫(另開新視窗),09
1071797440,5454,107年環保稽查處分系統及刑事移送系統功能提升精進工作計畫(另開新視窗),09
1070512871,5454,氣候變遷資訊整合管理與教育宣導專案工作計畫(另開新視窗),09
1071713577,5454,空氣品質數據蒐集、處理及整合強化計畫(另開新視窗),09
1070551576,5454,107-108年度環保專案成果報告資訊系統維護暨功能擴充專案(另開新視窗),09
1070166928,5454,107-108年環境雲資料服務展示平臺功能擴充暨系統維運案(另開新視窗),09
1070879809,5454,107-108年智慧環境地理資料服務及協作計畫(另開新視窗),09
1070810721,5454,107年度基隆市柴油車排煙檢測站操作管理及污染稽查管制計畫(另開新視窗),09
1070374434,5454,107年環境用藥管理系統維護及應用計畫(另開新視窗),09
1070978272,5454,107年督察工作管理平臺功能提升及維護案(另開新視窗),09
1070013912,5454,資源永續循環策略規劃及推動專案工作計畫(另開新視窗),09
1070770698,5454,107年度環保計畫原始資料蒐集管理計畫(另開新視窗),09
1074217056,5454,107年度環境雲整合平臺功能擴增及維運案(另開新視窗),09
1070200505,5454,建置環境污染源鑑識資訊系統(2/4)計畫(另開新視窗),09
